año,trimestre,provincia,banda ancha fija,dial up,total_conexion,accesos por cada 100 hogares,accesos por cada 100 hab,adsl,cablemodem,fibra óptica,wireless,otros Mbps,hasta 512 kbps,+ 512 kbps - 1 mbps,+ 1 mbps - 6 mbps,+ 6 mbps - 10 mbps,+ 10 mbps - 20 mbps,+ 20 mbps - 30 mbps,+ 30 mbps,otros,total suma Mbps
2022,2,Jujuy,115.314,0.0,115.314,"57,32 ","14,66 ",20.303 ,54.495 ,34.184 ,3.955,2.377,58.0,1.829,19.458,15.79,37.786,549.0,37.391,2.453,115.314
2022,2,La Pampa,111.356,171.0,111.527,"92,98 ","30,63 ",7.796 ,59.273 ,22.994 ,20.2,1.264,68.0,1.887,62.546,9.842,11.8,5.247,17.125,3.012,111.527
2022,2,La Pampa,111.356,171.0,111.527,"92,98 ","30,63 ",7.796 ,59.273 ,22.994 ,20.2,1.264,68.0,1.887,62.546,9.842,11.8,5.247,17.125,3.012,111.527
2022,2,La Rioja,86.026,4.0,86.030,"80,14 ","21,33 ",7.759 ,52.656 ,19.189 ,6.395,31.0,18.0,728.0,3.179,3.89,23.814,5.481,48.920,0.0,86.030
2022,2,La Rioja,86.026,4.0,86.030,"80,14 ","21,33 ",7.759 ,52.656 ,19.189 ,6.395,31.0,18.0,728.0,3.179,3.89,23.814,5.481,48.920,0.0,86.030
2022,2,Mendoza,278.785,777.0,279.562,"49,39 ","13,78 ",37.663 ,77.504 ,135.504 ,26.964,1.927,103.0,2.954,44.961,22.557,64.138,19.543,121.366,3.94,279.562
2022,2,Mendoza,278.785,777.0,279.562,"49,39 ","13,78 ",37.663 ,77.504 ,135.504 ,26.964,1.927,103.0,2.954,44.961,22.557,64.138,19.543,121.366,3.94,279.562
2022,2,Misiones,178.813,0.0,178.813,"51,00 ","13,89 ",37.208 ,89.260 ,33.649 ,11.074,7.622,51.0,3.808,37.254,21.712,12.774,19.757,75.107,8.35,178.813
2022,2,Misiones,178.813,0.0,178.813,"51,00 ","13,89 ",37.208 ,89.260 ,33.649 ,11.074,7.622,51.0,3.808,37.254,21.712,12.774,19.757,75.107,8.35,178.813
2022,2,Neuquén,161.500,468.0,161.968,"80,02 ","23,82 ",29.749 ,74.905 ,28.824 ,27.371,1.119,134.0,999.0,38.826,15.066,9.205,2.039,76.982,18.717,161.968
2022,2,Neuquén,161.500,468.0,161.968,"80,02 ","23,82 ",29.749 ,74.905 ,28.824 ,27.371,1.119,134.0,999.0,38.826,15.066,9.205,2.039,76.982,18.717,161.968
2022,2,Río Negro,159.216,548.0,159.764,"67,85 ","20,87 ",36.050 ,47.040 ,40.946 ,16.76,18.968,111.0,1.227,33.364,17.938,27.168,13.714,41.972,24.27,159.764
2022,2,Río Negro,159.216,548.0,159.764,"67,85 ","20,87 ",36.050 ,47.040 ,40.946 ,16.76,18.968,111.0,1.227,33.364,17.938,27.168,13.714,41.972,24.27,159.764
2022,2,Salta,203.172,5.0,203.177,"57,54 ","13,94 ",42.665 ,96.178 ,47.076 ,10.068,7.19,114.0,1.53,33.732,72.661,6.012,1.156,81.478,6.494,203.177
2022,2,Salta,203.172,5.0,203.177,"57,54 ","13,94 ",42.665 ,96.178 ,47.076 ,10.068,7.19,114.0,1.53,33.732,72.661,6.012,1.156,81.478,6.494,203.177
2022,2,San Juan,100.126,281.0,100.407,"49,46 ","12,60 ",38.570 ,19.734 ,12.328 ,21.859,7.916,24.0,2.027,30.385,11.276,24.649,3.728,16.701,11.617,100.407
2022,2,San Juan,100.126,281.0,100.407,"49,46 ","12,60 ",38.570 ,19.734 ,12.328 ,21.859,7.916,24.0,2.027,30.385,11.276,24.649,3.728,16.701,11.617,100.407
2022,2,San Luis,121.559,182.0,121.741,"81,76 ","23,40 ",6.860 ,29.034 ,248 ,70.614,14.985,60.0,306.0,6.840,21.217,11.052,67.438,13,14.815,121.741
2022,2,San Luis,121.559,182.0,121.741,"81,76 ","23,40 ",6.860 ,29.034 ,248 ,70.614,14.985,60.0,306.0,6.840,21.217,11.052,67.438,13,14.815,121.741
2022,2,Santa Cruz,48.987,198.0,49.185,"43,15 ","12,84 ",10.170 ,23.725 ,10.815 ,3.896,579.0,52.0,6.841,12.348,11.369,11.885,2.454,3.592,644.0,49.185
2022,2,Santa Cruz,48.987,198.0,49.185,"43,15 ","12,84 ",10.170 ,23.725 ,10.815 ,3.896,579.0,52.0,6.841,12.348,11.369,11.885,2.454,3.592,644.0,49.185
2022,2,Santa Fe,878.749,110.0,878.859,"77,90 ","24,50 ",198.492 ,428.233 ,189.503 ,43.081,19.55,468.0,11.757,138.534,204.381,74.133,58.114,373.888,17.584,878.859
2022,2,Santa Fe,878.749,110.0,878.859,"77,90 ","24,50 ",198.492 ,428.233 ,189.503 ,43.081,19.55,468.0,11.757,138.534,204.381,74.133,58.114,373.888,17.584,878.859
2022,2,Santiago Del Estero,118.042,2.0,118.044,"47,70 ","11,84 ",16.561 ,80.338 ,11.605 ,6.618,2.922,178.0,1.401,29.581,59.931,14.606,883.0,10.672,792.0,118.044
2022,2,Santiago Del Estero,118.042,2.0,118.044,"47,70 ","11,84 ",16.561 ,80.338 ,11.605 ,6.618,2.922,178.0,1.401,29.581,59.931,14.606,883.0,10.672,792.0,118.044
2022,2,Tierra Del Fuego,53.458,312.0,53.770,"99,86 ","29,60 ",12.754 ,39.837 ,403 ,125.0,651.0,22.0,831.0,12.052,14.828,19.968,1.712,1.006,3.351,53.770
2022,2,Tierra Del Fuego,53.458,312.0,53.770,"99,86 ","29,60 ",12.754 ,39.837 ,403 ,125.0,651.0,22.0,831.0,12.052,14.828,19.968,1.712,1.006,3.351,53.770
2022,2,Tucumán,254.497,30.0,254.527,"59,31 ","14,69 ",85.893 ,15.327 ,148.823 ,3.997,487.0,39.0,2.195,34.461,43.513,23.634,4.863,145.541,281.0,254.527
2022,2,Tucumán,254.497,30.0,254.527,"59,31 ","14,69 ",85.893 ,15.327 ,148.823 ,3.997,487.0,39.0,2.195,34.461,43.513,23.634,4.863,145.541,281.0,254.527
2022,3,Buenos Aires,4.715.469,6.199,4.721.668,"78,11 ","26,37 ",339.648 ,2.748.325 ,1.436.433 ,126.846,70.416,29.985,27.709,290.315,297.915,267.044,124.19,3.618.689,65.821,4.721.668
2022,3,Buenos Aires,4.715.469,6.199,4.721.668,"78,11 ","26,37 ",339.648 ,2.748.325 ,1.436.433 ,126.846,70.416,29.985,27.709,290.315,297.915,267.044,124.19,3.618.689,65.821,4.721.668
2022,3,Capital Federal,1.545.534,2.145,1.547.679,"122,28 ","50,22 ",140.791 ,1.240.125 ,129.218 ,5.758,31.787,517.0,5.742,34.371,67.829,51.946,28.692,1.253.105,105.477,1.547.679
2022,3,Capital Federal,1.545.534,2.145,1.547.679,"122,28 ","50,22 ",140.791 ,1.240.125 ,129.218 ,5.758,31.787,517.0,5.742,34.371,67.829,51.946,28.692,1.253.105,105.477,1.547.679
2022,3,Catamarca,70.292,1.0,70.293,"65,33 ","16,62 ",10.010 ,10.495 ,46.224 ,1.329,2.235,71.0,384.0,3.107,5.389,5.099,3.737,50.298,2.208,70.293
2022,3,Catamarca,70.292,1.0,70.293,"65,33 ","16,62 ",10.010 ,10.495 ,46.224 ,1.329,2.235,71.0,384.0,3.107,5.389,5.099,3.737,50.298,2.208,70.293
2022,3,Chaco,144.141,5.0,144.146,"43,86 ","11,72 ",27.164 ,61.800 ,44.645 ,8.178,2.359,461.0,987.0,16.782,18.938,8.049,15.828,79.390,3.711,144.146
2022,3,Chaco,144.141,5.0,144.146,"43,86 ","11,72 ",27.164 ,61.800 ,44.645 ,8.178,2.359,461.0,987.0,16.782,18.938,8.049,15.828,79.390,3.711,144.146
2022,3,Chubut,164.874,904.0,165.778,"84,38 ","25,86 ",45.377 ,72.212 ,9.574 ,29.784,8.831,109.0,1.444,45.707,30.94,34.682,15.309,17.563,20.024,165.778
2022,3,Chubut,164.874,904.0,165.778,"84,38 ","25,86 ",45.377 ,72.212 ,9.574 ,29.784,8.831,109.0,1.444,45.707,30.94,34.682,15.309,17.563,20.024,165.778
2022,3,Corrientes,144.842,4.0,144.846,"48,21 ","12,69 ",36.508 ,77.140 ,18.619 ,7.256,5.323,67.0,3.865,23.427,23.948,7.776,21.706,56.950,7.107,144.846
2022,3,Corrientes,144.842,4.0,144.846,"48,21 ","12,69 ",36.508 ,77.140 ,18.619 ,7.256,5.323,67.0,3.865,23.427,23.948,7.776,21.706,56.950,7.107,144.846
2022,3,Córdoba,1.038.600,68.0,1.038.668,"88,31 ","27,04 ",163.770 ,465.461 ,338.570 ,61.07,9.797,99.0,11.312,153.324,111.615,70.989,27.112,650.344,13.873,1.038.668
2022,3,Córdoba,1.038.600,68.0,1.038.668,"88,31 ","27,04 ",163.770 ,465.461 ,338.570 ,61.07,9.797,99.0,11.312,153.324,111.615,70.989,27.112,650.344,13.873,1.038.668
2022,3,Entre Ríos,268.937,22.0,268.959,"63,67 ","19,04 ",60.345 ,132.952 ,36.971 ,26.098,12.593,107.0,5.549,47.210,46.855,18.263,32.021,102.195,16.759,268.959
2022,3,Entre Ríos,268.937,22.0,268.959,"63,67 ","19,04 ",60.345 ,132.952 ,36.971 ,26.098,12.593,107.0,5.549,47.210,46.855,18.263,32.021,102.195,16.759,268.959
2022,3,Formosa,68.537,1.0,68.538,"43,76 ","11,14 ",14.470 ,25.880 ,11.041 ,16.935,212.0,97.0,307.0,23.538,19.545,6.194,564.0,17.704,589.0,68.538
2022,3,Formosa,68.537,1.0,68.538,"43,76 ","11,14 ",14.470 ,25.880 ,11.041 ,16.935,212.0,97.0,307.0,23.538,19.545,6.194,564.0,17.704,589.0,68.538
2022,3,Jujuy,118.823,0.0,118.823,"58,91 ","15,06 ",19.257 ,52.978 ,40.172 ,4.033,2.383,58.0,1.879,19.135,15.254,36.083,519.0,45.895,0.0,118.823
2022,3,Jujuy,118.823,0.0,118.823,"58,91 ","15,06 ",19.257 ,52.978 ,40.172 ,4.033,2.383,58.0,1.879,19.135,15.254,36.083,519.0,45.895,0.0,118.823
2022,3,La Pampa,115.921,171.0,116.092,"96,59 ","31,82 ",7.796 ,60.078 ,23.551 ,20.216,4.451,68.0,1.887,61.540,9.653,11.592,5.609,22.731,3.012,116.092
2022,3,La Pampa,115.921,171.0,116.092,"96,59 ","31,82 ",7.796 ,60.078 ,23.551 ,20.216,4.451,68.0,1.887,61.540,9.653,11.592,5.609,22.731,3.012,116.092
2022,3,La Rioja,86.860,4.0,86.864,"80,66 ","21,47 ",6.842 ,53.899 ,19.697 ,6.395,31.0,18.0,689.0,2.842,3.375,24.219,5.331,50.390,0.0,86.864
2022,3,La Rioja,86.860,4.0,86.864,"80,66 ","21,47 ",6.842 ,53.899 ,19.697 ,6.395,31.0,18.0,689.0,2.842,3.375,24.219,5.331,50.390,0.0,86.864
2022,3,Mendoza,288.746,777.0,289.523,"51,03 ","14,24 ",37.659 ,78.858 ,142.615 ,27.625,2.766,103.0,2.953,44.232,21.977,48.201,17.243,150.043,4.771,289.523
2022,3,Mendoza,288.746,777.0,289.523,"51,03 ","14,24 ",37.659 ,78.858 ,142.615 ,27.625,2.766,103.0,2.953,44.232,21.977,48.201,17.243,150.043,4.771,289.523
2022,3,Misiones,182.157,0.0,182.157,"51,82 ","14,11 ",35.513 ,88.902 ,39.046 ,11.074,7.622,51.0,3.749,36.628,20.758,12.676,19.615,80.330,8.35,182.157
2022,3,Misiones,182.157,0.0,182.157,"51,82 ","14,11 ",35.513 ,88.902 ,39.046 ,11.074,7.622,51.0,3.749,36.628,20.758,12.676,19.615,80.330,8.35,182.157
2022,3,Neuquén,162.693,468.0,163.161,"80,37 ","23,92 ",29.352 ,75.815 ,29.396 ,27.482,1.116,134.0,991.0,38.485,14.08,9.2,6.7,78.713,14.858,163.161
2022,3,Neuquén,162.693,468.0,163.161,"80,37 ","23,92 ",29.352 ,75.815 ,29.396 ,27.482,1.116,134.0,991.0,38.485,14.08,9.2,6.7,78.713,14.858,163.161
2022,3,Río Negro,160.010,548.0,160.558,"67,98 ","20,91 ",35.552 ,48.260 ,41.017 ,16.76,18.969,111.0,1.221,32.936,17.86,27.934,13.629,42.596,24.271,160.558
2022,3,Río Negro,160.010,548.0,160.558,"67,98 ","20,91 ",35.552 ,48.260 ,41.017 ,16.76,18.969,111.0,1.221,32.936,17.86,27.934,13.629,42.596,24.271,160.558
2022,3,Salta,204.536,5.0,204.541,"57,76 ","13,99 ",40.006 ,96.984 ,50.254 ,10.082,7.215,114.0,1.49,32.923,71.199,5.662,1.001,85.661,6.491,204.541
2022,3,Salta,204.536,5.0,204.541,"57,76 ","13,99 ",40.006 ,96.984 ,50.254 ,10.082,7.215,114.0,1.49,32.923,71.199,5.662,1.001,85.661,6.491,204.541
2022,3,San Juan,103.118,281.0,103.399,"50,80 ","12,94 ",38.570 ,22.723 ,12.328 ,21.86,7.918,24.0,2.027,30.324,11.247,22.157,6.78,19.221,11.619,103.399
2022,3,San Juan,103.118,281.0,103.399,"50,80 ","12,94 ",38.570 ,22.723 ,12.328 ,21.86,7.918,24.0,2.027,30.324,11.247,22.157,6.78,19.221,11.619,103.399
2022,3,San Luis,121.888,182.0,122.070,"81,74 ","23,39 ",6.860 ,29.363 ,248 ,70.614,14.985,60.0,307.0,6.563,20.813,12.061,67.438,13,14.815,122.070
2022,3,San Luis,121.888,182.0,122.070,"81,74 ","23,39 ",6.860 ,29.363 ,248 ,70.614,14.985,60.0,307.0,6.563,20.813,12.061,67.438,13,14.815,122.070
2022,3,Santa Cruz,49.312,198.0,49.510,"43,19 ","12,85 ",10.170 ,24.047 ,10.815 ,3.896,582.0,52.0,6.841,12.342,11.313,11.378,2.333,4.604,647.0,49.510
2022,3,Santa Cruz,49.312,198.0,49.510,"43,19 ","12,85 ",10.170 ,24.047 ,10.815 ,3.896,582.0,52.0,6.841,12.342,11.313,11.378,2.333,4.604,647.0,49.510
2022,3,Santa Fe,887.700,110.0,887.810,"78,55 ","24,70 ",183.740 ,426.255 ,215.189 ,43.079,19.547,468.0,11.132,132.709,198.588,70.897,57.455,396.352,20.209,887.810
2022,3,Santa Fe,887.700,110.0,887.810,"78,55 ","24,70 ",183.740 ,426.255 ,215.189 ,43.079,19.547,468.0,11.132,132.709,198.588,70.897,57.455,396.352,20.209,887.810
2022,3,Santiago Del Estero,119.030,2.0,119.032,"47,98 ","11,91 ",15.385 ,80.937 ,13.170 ,6.618,2.922,178.0,1.384,28.357,58.982,16.087,910.0,12.342,792.0,119.032
2022,3,Santiago Del Estero,119.030,2.0,119.032,"47,98 ","11,91 ",15.385 ,80.937 ,13.170 ,6.618,2.922,178.0,1.384,28.357,58.982,16.087,910.0,12.342,792.0,119.032
2022,3,Tierra Del Fuego,53.584,312.0,53.896,"99,51 ","29,50 ",12.754 ,39.963 ,403 ,125.0,651.0,22.0,831.0,12.002,14.815,20.102,1.752,1.021,3.351,53.896
2022,3,Tierra Del Fuego,53.584,312.0,53.896,"99,51 ","29,50 ",12.754 ,39.963 ,403 ,125.0,651.0,22.0,831.0,12.002,14.815,20.102,1.752,1.021,3.351,53.896
2022,3,Tucumán,263.087,30.0,263.117,"61,14 ","15,14 ",77.738 ,18.518 ,162.345 ,3.997,519.0,39.0,2.047,32.571,39.018,25.214,4.348,159.600,280.0,263.117
2022,3,Tucumán,263.087,30.0,263.117,"61,14 ","15,14 ",77.738 ,18.518 ,162.345 ,3.997,519.0,39.0,2.047,32.571,39.018,25.214,4.348,159.600,280.0,263.117
2022,4,Buenos Aires,4.788.466,6.199,4.794.665,"78,94 ","26,72 ",325.908 ,2.767.247 ,1.499.149 ,129.91,72.451,28.934,23.347,259.866,281.55,244.555,98.67,3.760.109,97.634,4.794.665
2022,4,Buenos Aires,4.788.466,6.199,4.794.665,"78,94 ","26,72 ",325.908 ,2.767.247 ,1.499.149 ,129.91,72.451,28.934,23.347,259.866,281.55,244.555,98.67,3.760.109,97.634,4.794.665
2022,4,Capital Federal,1.549.781,2.145,1.551.926,"122,73 ","50,35 ",138.753 ,1.238.196 ,138.548 ,4.603,31.826,516.0,5.096,31.320,64.653,36.336,8.116,1.299.117,106.772,1.551.926
2022,4,Capital Federal,1.549.781,2.145,1.551.926,"122,73 ","50,35 ",138.753 ,1.238.196 ,138.548 ,4.603,31.826,516.0,5.096,31.320,64.653,36.336,8.116,1.299.117,106.772,1.551.926
2022,4,Catamarca,70.908,1.0,70.909,"65,77 ","16,73 ",8.952 ,10.998 ,47.337 ,1.379,2.243,71.0,315.0,2.716,5.028,4.638,3.122,52.739,2.28,70.909
2022,4,Catamarca,70.908,1.0,70.909,"65,77 ","16,73 ",8.952 ,10.998 ,47.337 ,1.379,2.243,71.0,315.0,2.716,5.028,4.638,3.122,52.739,2.28,70.909
2022,4,Chaco,143.658,5.0,143.663,"43,62 ","11,66 ",24.582 ,61.265 ,47.285 ,7.957,2.574,461.0,771.0,16.067,17.846,6.704,3.039,94.866,3.909,143.663
2022,4,Chaco,143.658,5.0,143.663,"43,62 ","11,66 ",24.582 ,61.265 ,47.285 ,7.957,2.574,461.0,771.0,16.067,17.846,6.704,3.039,94.866,3.909,143.663
2022,4,Chubut,167.855,904.0,168.759,"85,57 ","26,23 ",45.450 ,73.923 ,9.815 ,30.721,8.85,109.0,1.614,46.457,31.007,34.728,15.77,19.048,20.026,168.759
2022,4,Chubut,167.855,904.0,168.759,"85,57 ","26,23 ",45.450 ,73.923 ,9.815 ,30.721,8.85,109.0,1.614,46.457,31.007,34.728,15.77,19.048,20.026,168.759
2022,4,Corrientes,155.449,4.0,155.453,"51,64 ","13,60 ",34.038 ,80.283 ,26.752 ,9.082,5.298,67.0,3.282,22.647,24.858,7.025,3.77,85.806,7.998,155.453
2022,4,Corrientes,155.449,4.0,155.453,"51,64 ","13,60 ",34.038 ,80.283 ,26.752 ,9.082,5.298,67.0,3.282,22.647,24.858,7.025,3.77,85.806,7.998,155.453
2022,4,Córdoba,1.049.592,68.0,1.049.660,"89,03 ","27,26 ",152.265 ,456.947 ,367.393 ,61.631,11.424,99.0,9.929,143.686,108.195,63.12,20.691,686.330,17.61,1.049.660
2022,4,Córdoba,1.049.592,68.0,1.049.660,"89,03 ","27,26 ",152.265 ,456.947 ,367.393 ,61.631,11.424,99.0,9.929,143.686,108.195,63.12,20.691,686.330,17.61,1.049.660
2022,4,Entre Ríos,270.952,22.0,270.974,"64,01 ","19,14 ",55.507 ,135.746 ,40.798 ,26.414,12.509,107.0,4.722,45.629,46.7,20.927,22.483,130.406,0.0,270.974
2022,4,Entre Ríos,270.952,22.0,270.974,"64,01 ","19,14 ",55.507 ,135.746 ,40.798 ,26.414,12.509,107.0,4.722,45.629,46.7,20.927,22.483,130.406,0.0,270.974
2022,4,Formosa,61.840,0.0,61.840,"39,41 ","10,03 ",13.735 ,17.068 ,13.118 ,17.692,227.0,84.0,245.0,22.458,12.391,6.724,310.0,18.930,698.0,61.840
2022,4,Formosa,61.840,0.0,61.840,"39,41 ","10,03 ",13.735 ,17.068 ,13.118 ,17.692,227.0,84.0,245.0,22.458,12.391,6.724,310.0,18.930,698.0,61.840
2022,4,Jujuy,118.218,0.0,118.218,"58,46 ","14,95 ",17.880 ,52.390 ,42.626 ,4.067,1.255,58.0,1.763,18.652,14.07,36.43,335.0,46.910,0.0,118.218
2022,4,Jujuy,118.218,0.0,118.218,"58,46 ","14,95 ",17.880 ,52.390 ,42.626 ,4.067,1.255,58.0,1.763,18.652,14.07,36.43,335.0,46.910,0.0,118.218
2022,4,La Pampa,113.993,171.0,114.164,"94,80 ","31,23 ",7.785 ,60.566 ,24.552 ,19.995,1.266,68.0,1.687,52.618,10.334,9.167,4.479,19.783,16.028,114.164
2022,4,La Pampa,113.993,171.0,114.164,"94,80 ","31,23 ",7.785 ,60.566 ,24.552 ,19.995,1.266,68.0,1.687,52.618,10.334,9.167,4.479,19.783,16.028,114.164
2022,4,La Rioja,86.258,4.0,86.262,"79,86 ","21,26 ",6.120 ,54.387 ,19.328 ,6.395,32.0,18.0,595.0,2.531,3.01,24.435,5.029,50.644,0.0,86.262
2022,4,La Rioja,86.258,4.0,86.262,"79,86 ","21,26 ",6.120 ,54.387 ,19.328 ,6.395,32.0,18.0,595.0,2.531,3.01,24.435,5.029,50.644,0.0,86.262
2022,4,Mendoza,291.327,777.0,292.104,"51,36 ","14,33 ",37.655 ,77.814 ,147.080 ,27.607,1.948,103.0,2.954,35.541,20.355,35.935,14.909,161.163,21.144,292.104
2022,4,Mendoza,291.327,777.0,292.104,"51,36 ","14,33 ",37.655 ,77.814 ,147.080 ,27.607,1.948,103.0,2.954,35.541,20.355,35.935,14.909,161.163,21.144,292.104
2022,4,Misiones,186.269,0.0,186.269,"52,85 ","14,39 ",33.204 ,87.202 ,46.885 ,11.075,7.903,51.0,3.51,35.622,21.373,12.196,3.182,101.745,8.59,186.269
2022,4,Misiones,186.269,0.0,186.269,"52,85 ","14,39 ",33.204 ,87.202 ,46.885 ,11.075,7.903,51.0,3.51,35.622,21.373,12.196,3.182,101.745,8.59,186.269
2022,4,Neuquén,159.712,468.0,160.180,"78,67 ","23,41 ",28.609 ,72.679 ,31.567 ,23.815,3.51,168.0,994.0,38.814,13.96,13.008,5.739,85.247,2.25,160.180
2022,4,Neuquén,159.712,468.0,160.180,"78,67 ","23,41 ",28.609 ,72.679 ,31.567 ,23.815,3.51,168.0,994.0,38.814,13.96,13.008,5.739,85.247,2.25,160.180
2022,4,Río Negro,161.544,548.0,162.092,"68,42 ","21,04 ",34.043 ,48.401 ,43.958 ,16.277,19.413,111.0,1.081,32.053,13.931,20.442,7.335,57.495,29.644,162.092
2022,4,Río Negro,161.544,548.0,162.092,"68,42 ","21,04 ",34.043 ,48.401 ,43.958 ,16.277,19.413,111.0,1.081,32.053,13.931,20.442,7.335,57.495,29.644,162.092
2022,4,Salta,205.855,5.0,205.860,"57,96 ","14,04 ",36.939 ,97.023 ,53.470 ,11.884,6.544,114.0,1.197,31.530,71.105,5.036,117.0,90.014,6.747,205.860
2022,4,Salta,205.855,5.0,205.860,"57,96 ","14,04 ",36.939 ,97.023 ,53.470 ,11.884,6.544,114.0,1.197,31.530,71.105,5.036,117.0,90.014,6.747,205.860
2022,4,San Juan,103.545,281.0,103.826,"50,88 ","12,96 ",38.570 ,22.913 ,12.491 ,21.912,7.94,24.0,2.027,30.069,11.247,20.44,8.188,19.991,11.84,103.826
2022,4,San Juan,103.545,281.0,103.826,"50,88 ","12,96 ",38.570 ,22.913 ,12.491 ,21.912,7.94,24.0,2.027,30.069,11.247,20.44,8.188,19.991,11.84,103.826
2022,4,San Luis,135.028,192.0,135.220,"90,27 ","25,83 ",6.283 ,43.460 ,3.409 ,81.557,511.0,60.0,624.0,11.785,24.684,13.981,78.506,2.227,3.353,135.220
2022,4,San Luis,135.028,192.0,135.220,"90,27 ","25,83 ",6.283 ,43.460 ,3.409 ,81.557,511.0,60.0,624.0,11.785,24.684,13.981,78.506,2.227,3.353,135.220
2022,4,Santa Cruz,50.005,198.0,50.203,"43,53 ","12,95 ",9.702 ,23.876 ,12.217 ,3.746,662.0,51.0,6.81,11.616,11.509,10.374,3.236,5.559,1.048,50.203
2022,4,Santa Cruz,50.005,198.0,50.203,"43,53 ","12,95 ",9.702 ,23.876 ,12.217 ,3.746,662.0,51.0,6.81,11.616,11.509,10.374,3.236,5.559,1.048,50.203
2022,4,Santa Fe,887.581,110.0,887.691,"78,40 ","24,65 ",163.621 ,412.157 ,248.558 ,44.113,19.242,468.0,9.374,115.767,194.42,73.345,22.899,453.078,18.34,887.691
2022,4,Santa Fe,887.581,110.0,887.691,"78,40 ","24,65 ",163.621 ,412.157 ,248.558 ,44.113,19.242,468.0,9.374,115.767,194.42,73.345,22.899,453.078,18.34,887.691
2022,4,Santiago Del Estero,119.492,2.0,119.494,"48,05 ","11,92 ",13.577 ,80.955 ,15.117 ,6.911,2.934,178.0,1.267,26.183,58.136,17.735,661.0,14.345,989.0,119.494
2022,4,Santiago Del Estero,119.492,2.0,119.494,"48,05 ","11,92 ",13.577 ,80.955 ,15.117 ,6.911,2.934,178.0,1.267,26.183,58.136,17.735,661.0,14.345,989.0,119.494
2022,4,Tierra Del Fuego,54.948,312.0,55.260,"101,44 ","30,07 ",12.754 ,41.293 ,405 ,157.0,651.0,22.0,902.0,11.649,13.634,21.365,3.612,1.812,2.264,55.260
2022,4,Tierra Del Fuego,54.948,312.0,55.260,"101,44 ","30,07 ",12.754 ,41.293 ,405 ,157.0,651.0,22.0,902.0,11.649,13.634,21.365,3.612,1.812,2.264,55.260
2022,4,Tucumán,263.392,30.0,263.422,"61,04 ","15,12 ",69.441 ,20.668 ,168.717 ,4.069,527.0,39.0,1.562,29.996,35.425,26.369,1.375,153.538,15.118,263.422
2022,4,Tucumán,263.392,30.0,263.422,"61,04 ","15,12 ",69.441 ,20.668 ,168.717 ,4.069,527.0,39.0,1.562,29.996,35.425,26.369,1.375,153.538,15.118,263.422
2023,1,Buenos Aires,4.814.729,6.199,4.820.928,"79,00 ","26,81 ",304.583 ,2.761.043 ,1.551.074 ,132.458,71.77,28.615,25.137,249.864,264.388,241.923,104.495,3.810.940,95.566,4.820.928
2023,1,Buenos Aires,4.814.729,6.199,4.820.928,"79,00 ","26,81 ",304.583 ,2.761.043 ,1.551.074 ,132.458,71.77,28.615,25.137,249.864,264.388,241.923,104.495,3.810.940,95.566,4.820.928
2023,1,Capital Federal,1.546.584,2.145,1.548.729,"122,59 ","50,23 ",132.149 ,1.223.930 ,156.222 ,4.605,31.823,516.0,4.5,28.668,60.061,34.974,7.859,1.305.284,106.867,1.548.729
2023,1,Capital Federal,1.546.584,2.145,1.548.729,"122,59 ","50,23 ",132.149 ,1.223.930 ,156.222 ,4.605,31.823,516.0,4.5,28.668,60.061,34.974,7.859,1.305.284,106.867,1.548.729
2023,1,Catamarca,71.491,1.0,71.492,"66,17 ","16,83 ",6.980 ,10.655 ,50.230 ,1.384,2.243,71.0,221.0,2.192,4.352,3.794,2.607,55.944,2.311,71.492
2023,1,Catamarca,71.491,1.0,71.492,"66,17 ","16,83 ",6.980 ,10.655 ,50.230 ,1.384,2.243,71.0,221.0,2.192,4.352,3.794,2.607,55.944,2.311,71.492
2023,1,Chaco,142.437,5.0,142.442,"43,15 ","11,53 ",21.243 ,60.727 ,49.756 ,8.142,2.574,236.0,544.0,15.113,15.19,7.729,3.02,96.663,3.947,142.442
2023,1,Chaco,142.437,5.0,142.442,"43,15 ","11,53 ",21.243 ,60.727 ,49.756 ,8.142,2.574,236.0,544.0,15.113,15.19,7.729,3.02,96.663,3.947,142.442
2023,1,Chubut,169.149,904.0,170.053,"85,89 ","26,32 ",45.448 ,73.525 ,9.815 ,30.521,10.744,109.0,1.598,45.794,30.947,25.072,17.7,28.259,20.574,170.053
2023,1,Chubut,169.149,904.0,170.053,"85,89 ","26,32 ",45.448 ,73.525 ,9.815 ,30.521,10.744,109.0,1.598,45.794,30.947,25.072,17.7,28.259,20.574,170.053
2023,1,Corrientes,157.016,4.0,157.020,"52,05 ","13,71 ",29.577 ,81.116 ,30.016 ,11.071,5.24,67.0,3.074,22.517,23.42,6.349,4.601,88.008,8.984,157.020
2023,1,Corrientes,157.016,4.0,157.020,"52,05 ","13,71 ",29.577 ,81.116 ,30.016 ,11.071,5.24,67.0,3.074,22.517,23.42,6.349,4.601,88.008,8.984,157.020
2023,1,Córdoba,1.049.904,68.0,1.049.972,"88,84 ","27,20 ",136.976 ,455.139 ,386.297 ,61.066,10.494,99.0,8.844,131.774,103.063,57.176,24.96,690.566,33.49,1.049.972
